QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g13529.t1	870	Chlorophyll a-b binding protein CP26, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB5 PE=1 SV=1	sp|Q9XF89|CB5_ARATH	280	230.335	1	55.1020408163265	1.46486e-73	142	867	58	280	245
g13530.t1	894	ER membrane protein complex subunit 2 OS=Mus musculus OX=10090 GN=Emc2 PE=1 SV=1	sp|Q9CRD2|EMC2_MOUSE	297	146.747	1	38.1742738589212	7.54871e-41	28	738	1	239	241
g13531.t1	2034	Phospholipase B-like 1 OS=Mus musculus OX=10090 GN=Plbd1 PE=1 SV=1	sp|Q8VCI0|PLBL1_MOUSE	550	271.552	1	37.8865979381443	2.26707e-81	832	1977	200	546	388
g13534.t1	657	Succinate-acetate/proton symporter SatP OS=Shigella flexneri OX=623 GN=satP PE=3 SV=1	sp|P0ACA0|SATP_SHIFL	188	105.916	1	38.3783783783784	2.37274e-27	106	648	8	188	185
g13535.t1	3918	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	96.2857	1	31.9047619047619	1.48268e-18	2023	2637	500	699	210
g13538.t1	384	Hydroxyproline O-arabinosyltransferase 3 OS=Arabidopsis thaliana OX=3702 GN=HPAT3 PE=1 SV=1	sp|Q9FY51|HPAT3_ARATH	358	79.7221	1	48.2758620689655	2.22649e-17	31	291	276	356	87
g13539.t1	345	Hydroxyproline O-arabinosyltransferase 3 OS=Arabidopsis thaliana OX=3702 GN=HPAT3 PE=1 SV=1	sp|Q9FY51|HPAT3_ARATH	358	80.1073	1	38.0530973451327	9.42004e-18	1	339	168	276	113
g13541.t1	1488	GDSL esterase/lipase At1g20120 OS=Arabidopsis thaliana OX=3702 GN=At1g20120 PE=2 SV=1	sp|P0DKJ6|GDL4_ARATH	402	49.6766	1	28.9855072463768	4.21487e-05	1222	1428	312	380	69
g13542.t1	993	5'-nucleotidase SurE OS=Flavobacterium psychrophilum (strain JIP02/86 / ATCC 49511) OX=402612 GN=surE PE=3 SV=1	sp|A6H213|SURE_FLAPJ	257	134.42	1	32.7464788732394	3.58138e-36	52	903	3	254	284
g13543.t1	1149	Methionyl-tRNA formyltransferase OS=Roseiflexus sp. (strain RS-1) OX=357808 GN=fmt PE=3 SV=1	sp|A5V070|FMT_ROSS1	325	176.407	1	37.9204892966361	6.46258e-51	124	1104	4	304	327
g13544.t1	1014	Protein CONSERVED ONLY IN THE GREEN LINEAGE 160, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CGL160 PE=1 SV=1	sp|O82279|CG160_ARATH	350	67.781	1	49.2307692307692	2.03541e-11	739	930	260	323	65
g13546.t1	3096	NLR family CARD domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NLRC3 PE=1 SV=2	sp|Q7RTR2|NLRC3_HUMAN	1065	74.7146	1	42.3423423423423	3.92053e-12	2647	2979	696	803	111
g13547.t1	1272	Ribonucleoside-diphosphate reductase small chain B OS=Arabidopsis thaliana OX=3702 GN=RNR2B PE=2 SV=1	sp|P0DKH3|RI2BL_ARATH	333	452.595	1	69.0095846645367	3.04006e-158	289	1224	6	318	313
g13549.t1	1284	Uncharacterized protein YjjU OS=Escherichia coli (strain K12) OX=83333 GN=yjjU PE=3 SV=1	sp|P39407|YJJU_ECOLI	357	50.447	1	26.6666666666667	1.59243e-05	217	834	21	208	210
g13550.t1	1260	Uncharacterized protein At5g49945 OS=Arabidopsis thaliana OX=3702 GN=At5g49945 PE=2 SV=1	sp|Q94CC0|Y5994_ARATH	480	126.716	1	31.640625	9.23104e-31	259	1005	151	401	256
g13553.t1	780	Phosphoserine phosphatase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PSP PE=1 SV=2	sp|O82796|SERC_ARATH	295	228.409	1	49.7757847533632	3.69929e-73	103	771	72	294	223
g13554.t1	1044	ATP-binding cassette sub-family B member 9 OS=Mus musculus OX=10090 GN=Abcb9 PE=2 SV=1	sp|Q9JJ59|ABCB9_MOUSE	762	216.083	1	40.2366863905325	1.13806e-62	7	1020	221	556	338
g13557.t1	1938	Tyrosyl-DNA phosphodiesterase 1 OS=Arabidopsis thaliana OX=3702 GN=TDP1 PE=1 SV=1	sp|Q8H1D9|TYDP1_ARATH	605	153.295	1	36.6666666666667	3.56549e-38	946	1656	144	359	240
g13558.t1	420	Mediator of RNA polymerase II transcription subunit 10 OS=Xenopus tropicalis OX=8364 GN=med10 PE=2 SV=1	sp|Q6DJ25|MED10_XENTR	135	69.3218	1	34.020618556701	1.06763e-14	100	390	31	127	97
g13559.t1	1710	Intermediate cleaving peptidase 55, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=ICP55 PE=1 SV=1	sp|F4HZG9|ICP55_ARATH	493	271.937	1	35.6394129979036	2.32291e-83	250	1680	32	463	477
g13561.t1	3696	Tyrosyl-DNA phosphodiesterase 1 OS=Arabidopsis thaliana OX=3702 GN=TDP1 PE=1 SV=1	sp|Q8H1D9|TYDP1_ARATH	605	51.9878	1	43.3962264150943	3.06541e-05	3535	3693	144	194	53
g13562.t1	864	Probable NADH-ubiquinone oxidoreductase C3A11.07, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC3A11.07 PE=3 SV=1	sp|O14121|NDH1_SCHPO	551	101.679	1	29.757785467128	5.97557e-23	13	855	293	549	289
g13564.t1	1317	Tyrosyl-DNA phosphodiesterase 1 OS=Arabidopsis thaliana OX=3702 GN=TDP1 PE=1 SV=1	sp|Q8H1D9|TYDP1_ARATH	605	75.0998	1	34.8214285714286	3.91147e-13	358	687	135	238	112
g13567.t1	2901	Lysine-specific demethylase JMJ18 OS=Arabidopsis thaliana OX=3702 GN=JMJ18 PE=2 SV=1	sp|F4I6G4|JMJ18_ARATH	819	85.5001	1	36.1111111111111	1.26988e-15	1948	2376	655	790	144
g13568.t1	1470	Exonuclease mut-7 homolog OS=Aedes aegypti OX=7159 GN=AAEL005527 PE=3 SV=1	sp|Q179T2|MUT7_AEDAE	719	53.9138	1	31.2056737588652	2.52441e-06	958	1332	530	670	141
g13579.t1	4887	Ubiquitin carboxyl-terminal hydrolase 26 OS=Oryza sativa subsp. indica OX=39946 GN=UBP26 PE=3 SV=1	sp|A2XDG4|UBP26_ORYSI	1079	295.049	1	36.1990950226244	4.37221e-81	1	1317	1	389	442
g13580.t1	4311	Aconitate hydratase, mitochondrial OS=Gracilaria gracilis OX=2777 PE=3 SV=1	sp|P49609|ACON_GRAGA	779	1057.36	1	67.4479166666667	0	1987	4290	19	773	768
g13586.t1	600	Tudor domain-containing protein 1 OS=Oryzias latipes OX=8090 GN=tdrd1 PE=2 SV=1	sp|A9CPT4|TDRD1_ORYLA	1133	49.6766	1	42.4242424242424	6.74975e-06	388	567	49	112	66
g13587.t1	1092	Hydroxyethylthiazole kinase OS=Zea mays OX=4577 GN=THIM PE=1 SV=1	sp|K7VCB9|THIM_MAIZE	280	197.208	1	51.4285714285714	1.2823e-59	67	684	20	225	210
g13588.t1	3186	Importin-13 OS=Pongo abelii OX=9601 GN=IPO13 PE=2 SV=1	sp|Q5R974|IPO13_PONAB	963	53.1434	1	30	1.47819e-05	22	285	29	117	90
g13589.t1	1809	Phosphatidylinositol/phosphatidylcholine transfer protein SFH12 OS=Arabidopsis thaliana OX=3702 GN=SFH12 PE=2 SV=1	sp|Q94A34|SFH12_ARATH	543	164.466	1	37.3949579831933	1.16938e-42	73	765	72	307	238
g13595.t1	984	O-glucosyltransferase rumi OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=rumi PE=3 SV=1	sp|Q29AU6|RUMI_DROPS	409	89.3521	1	27.4725274725275	1.23449e-18	73	849	138	391	273
g13596.t1	1986	O-glucosyltransferase rumi homolog OS=Culex quinquefasciatus OX=7176 GN=CPIJ013394 PE=3 SV=1	sp|B0X1Q4|RUMI_CULQU	403	71.2478	1	27.3356401384083	9.2433e-12	319	1116	137	401	289
g13597.t1	852	DNA-directed RNA polymerase I subunit RPA49 OS=Xenopus laevis OX=8355 GN=polr1e PE=2 SV=1	sp|Q6GLI9|RPA49_XENLA	419	51.9878	1	24.6153846153846	2.76411e-06	169	720	53	230	195
g13599.t1	29406	Phthiocerol synthesis polyketide synthase type I PpsA OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=ppsA PE=1 SV=1	sp|P9WQE7|PPSA_MYCTU	1876	197.208	1	36.4464692482916	4.1923e-48	7903	9177	131	524	439
g13602.t1	1542	Acetyl-coenzyme A synthetase, chloroplastic/glyoxysomal OS=Arabidopsis thaliana OX=3702 GN=ACS PE=1 SV=1	sp|B9DGD6|ACS_ARATH	743	742.265	1	67.7799607072692	0	1	1527	231	739	509
g13603.t1	519	Acetyl-coenzyme A synthetase, chloroplastic/glyoxysomal OS=Arabidopsis thaliana OX=3702 GN=ACS PE=1 SV=1	sp|B9DGD6|ACS_ARATH	743	124.405	1	48.6486486486487	4.0706e-32	163	495	102	212	111
g13604.t1	1998	Cysteine--tRNA ligase CPS1, chloroplastic/mitochondrial OS=Zea mays OX=4577 GN=CPS1 PE=2 SV=1	sp|A0A1D6LAG9|CPS1_MAIZE	564	351.673	1	63.5658914728682	5.85199e-112	169	942	58	311	258
g13605.t1	684	Protein DJ-1 homolog C OS=Arabidopsis thaliana OX=3702 GN=DJ1C PE=2 SV=1	sp|Q8VY09|DJ1C_ARATH	472	186.037	1	47.029702970297	3.57842e-55	49	654	59	258	202
g13606.t1	639	Probable glutathione S-transferase DHAR2, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=DHAR2 PE=2 SV=1	sp|Q67UK9|DHAR2_ORYSJ	272	122.479	1	33.9622641509434	7.00185e-33	4	624	58	266	212
g13607.t1	2817	UPF0394 membrane protein PD_1893 OS=Xylella fastidiosa (strain Temecula1 / ATCC 700964) OX=183190 GN=PD_1893 PE=3 SV=1	sp|Q87AD3|Y1893_XYLFT	148	72.7886	1	35.7664233576642	1.07815e-13	592	996	7	123	137
g13608.t1	717	Cilia- and flagella-associated protein 299 OS=Xenopus laevis OX=8355 GN=cfap299 PE=2 SV=1	sp|Q5PQ44|CF299_XENLA	233	274.248	1	63.3187772925764	2.12501e-92	31	714	7	233	229
g13609.t1	1695	Splicing factor ESS-2 homolog OS=Drosophila melanogaster OX=7227 GN=Es2 PE=1 SV=2	sp|O44424|ESS2_DROME	501	60.8474	1	28.8135593220339	1.78469e-08	658	1347	166	375	236
g13610.t1	3603	Uncharacterized WD repeat-containing protein C3H5.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC3H5.08c PE=1 SV=2	sp|Q6LA54|YF48_SCHPO	933	129.028	1	31.3207547169811	7.11698e-29	2287	3057	373	598	265
g13611.t1	1485	26S proteasome non-ATPase regulatory subunit 3 homolog A OS=Arabidopsis thaliana OX=3702 GN=RPN3A PE=1 SV=3	sp|Q9LNU4|PSD3A_ARATH	488	448.358	1	53.3190578158458	4.15334e-153	97	1479	26	486	467
g13612.t1	4155	Centromere protein J OS=Homo sapiens OX=9606 GN=CENPJ PE=1 SV=2	sp|Q9HC77|CENPJ_HUMAN	1338	108.227	1	47.787610619469	3.6845e-22	3760	4095	1152	1264	113
g13613.t1	3423	Ribonuclease inhibitor OS=Sus scrofa OX=9823 GN=RNH1 PE=1 SV=1	sp|P10775|RINI_PIG	456	53.5286	1	36.7469879518072	7.92938e-06	2710	3201	80	237	166
g13614.t1	2763	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	110.538	1	21.6216216216216	3.1431e-23	961	2475	447	911	518
g13616.t1	3303	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	112.464	1	21.8146718146718	1.14474e-23	1483	2997	447	911	518
g13620.t1	747	Sec-independent protein translocase protein TATB, chloroplastic OS=Pisum sativum OX=3888 GN=TATB PE=1 SV=1	sp|Q94G16|TATB_PEA	261	50.447	1	56.7567567567568	3.39345e-06	304	414	108	144	37
g13622.t1	1497	Probable E3 ubiquitin-protein ligase LUL4 OS=Arabidopsis thaliana OX=3702 GN=LUL4 PE=2 SV=1	sp|Q8LA32|LUL4_ARATH	359	50.447	1	42.5531914893617	1.99402e-05	1339	1479	300	346	47
g13623.t1	2106	Magnesium transporter MRS2-A, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=MRS2-A PE=2 SV=1	sp|Q9AUK4|MRS2A_ORYSJ	474	107.071	1	45.1923076923077	4.11798e-23	1792	2103	371	474	104
g13625.t1	1032	Phosphoglycolate phosphatase 1B, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PGLP1B PE=1 SV=1	sp|P0DKC4|PGP1B_ARATH	362	388.267	1	63.7820512820513	9.66855e-134	82	1005	50	358	312
g13626.t1	699	Uncharacterized protein new4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=new4 PE=1 SV=1	sp|G2TRM6|NEW4_SCHPO	146	45.8246	1	41.6666666666667	3.98145e-05	142	321	10	63	60
g13627.t1	654	Amino acid transporter AVT1A OS=Arabidopsis thaliana OX=3702 GN=AVT1A PE=2 SV=2	sp|O80668|AVT1A_ARATH	536	84.7297	1	41.6	8.09934e-18	274	645	141	257	125
g13628.t1	807	Amino acid transporter AVT1B OS=Arabidopsis thaliana OX=3702 GN=AVT1B PE=3 SV=2	sp|F4JE35|AVT1B_ARATH	540	128.257	1	33.1983805668016	1.43432e-32	22	747	282	527	247
g13630.t1	1152	Serine/threonine-protein kinase SRK2G OS=Arabidopsis thaliana OX=3702 GN=SRK2G PE=1 SV=2	sp|P43292|SRK2G_ARATH	353	286.96	1	47.7564102564103	1.97905e-93	64	993	4	295	312
g13634.t1	4290	Tripeptidyl-peptidase 2 OS=Oryza sativa subsp. japonica OX=39947 GN=TPP2 PE=2 SV=1	sp|Q6ESI7|TPPII_ORYSJ	1359	856.67	1	41.7398244213887	0	1	3633	98	1256	1253
g13635.t1	321	Uncharacterized protein ycf19 OS=Cyanidium caldarium OX=2771 GN=ycf19 PE=3 SV=1	sp|Q9TM45|YCF19_CYACA	91	70.8626	1	46.4788732394366	3.04235e-16	82	294	16	86	71
g13636.t1	3834	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	92.8189	1	30.1369863013699	1.69189e-17	2287	2925	526	730	219
g13638.t1	1446	Glucosidase 2 subunit beta OS=Arabidopsis thaliana OX=3702 GN=PSL4 PE=2 SV=1	sp|Q9FM96|PSL4_ARATH	647	77.7962	1	27.6073619631902	6.97082e-14	805	1293	489	637	163
g13640.t1	2721	Probable cadmium/zinc-transporting ATPase HMA1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=HMA1 PE=2 SV=2	sp|Q9M3H5|HMA1_ARATH	819	133.265	1	33.3333333333333	1.66444e-30	112	939	154	433	282
g13641.t1	2757	Dual specificity protein kinase shkC OS=Dictyostelium discoideum OX=44689 GN=shkC PE=3 SV=1	sp|Q54Y55|SHKC_DICDI	506	69.3218	1	35.0746268656716	8.06845e-11	2227	2625	163	289	134
g13642.t1	894	CCR4-NOT transcription complex subunit 9 OS=Rattus norvegicus OX=10116 GN=Cnot9 PE=1 SV=1	sp|Q5PQL2|CNOT9_RAT	299	407.912	1	72.6277372262774	3.44447e-143	4	825	13	283	274
g13643.t1	228	Selenoprotein W OS=Danio rerio OX=7955 GN=selenow PE=3 SV=3	sp|Q568W0|SELW_DANRE	86	45.8246	1	37.6811594202899	6.18043e-07	19	222	22	84	69
g13644.t1	3123	Transient receptor potential cation channel subfamily V member 5 OS=Mus musculus OX=10090 GN=Trpv5 PE=1 SV=2	sp|P69744|TRPV5_MOUSE	723	54.299	1	39.1891891891892	6.56879e-06	1	213	248	315	74
g13646.t1	1968	Protein VASCULAR ASSOCIATED DEATH 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=VAD1 PE=1 SV=1	sp|F4HVW5|VAD1_ARATH	598	95.9005	1	40.8695652173913	2.74037e-19	10	351	67	180	115
g13647.t1	1377	Myosin-17 OS=Arabidopsis thaliana OX=3702 GN=XI-K PE=1 SV=2	sp|F4K5J1|MYO17_ARATH	1531	496.508	1	56.4444444444444	5.89031e-161	34	1356	10	448	450
g13648.t1	3510	Myosin-12 OS=Arabidopsis thaliana OX=3702 GN=XI-F PE=2 SV=1	sp|F4IRU3|MYO12_ARATH	1556	384.8	1	46.4788732394366	3.01907e-111	28	1500	443	922	497
g13652.t1	1242	Ribose-phosphate pyrophosphokinase 1 OS=Spinacia oleracea OX=3562 GN=PRS1 PE=2 SV=1	sp|Q9XG98|KPRS1_SPIOL	336	532.332	1	75.3753753753754	0	238	1233	2	334	333
g13653.t1	2667	Probable E3 ubiquitin-protein ligase ARI7 OS=Arabidopsis thaliana OX=3702 GN=ARI7 PE=2 SV=1	sp|Q84RR0|ARI7_ARATH	562	292.738	1	49.1803278688525	2.33222e-87	1282	2187	260	516	305
g13654.t1	378	U-box domain-containing protein 13 OS=Arabidopsis thaliana OX=3702 GN=PUB13 PE=1 SV=1	sp|Q9SNC6|PUB13_ARATH	660	44.2838	1	44.5945945945946	6.61721e-05	49	270	431	503	74
g13655.t1	2940	Transcriptional repressor ILP1 OS=Arabidopsis thaliana OX=3702 GN=ILP1 PE=1 SV=1	sp|Q9FNN3|ILP1_ARATH	908	162.54	1	31.5581854043393	1.53409e-39	1222	2733	373	835	507
g13656.t1	933	AP2-like ethylene-responsive transcription factor TOE3 OS=Arabidopsis thaliana OX=3702 GN=TOE3 PE=1 SV=1	sp|Q9FH95|TOE3_ARATH	352	58.5362	1	33.3333333333333	2.01745e-08	403	828	99	251	156
g13657.t1	2118	Protein RRP6-like 2 OS=Arabidopsis thaliana OX=3702 GN=RRP6L2 PE=2 SV=1	sp|A9LLI7|RP6L2_ARATH	870	283.878	1	43.558282208589	6.84856e-83	670	1644	244	548	326
g13658.t1	1731	Serine/threonine-protein kinase MAK OS=Mus musculus OX=10090 GN=Mak PE=1 SV=2	sp|Q04859|MAK_MOUSE	622	445.662	1	60.7344632768362	5.83218e-149	1	1026	1	354	354
g13659.t1	423	60S ribosomal protein L34 OS=Pisum sativum OX=3888 GN=RPL34 PE=2 SV=1	sp|P40590|RL34_PEA	120	115.161	1	60.4166666666667	8.75805e-33	1	288	1	96	96
g13660.t1	1220	E3 UFM1-protein ligase 1 homolog OS=Oryza sativa subsp. japonica OX=39947 GN=Os05g0117600 PE=3 SV=1	sp|B9FM64|UFL1_ORYSJ	812	219.935	1	38.5113268608414	4.32609e-63	46	948	16	321	309
g13661.t1	5400	Probable serine/threonine-protein kinase SIS8 OS=Arabidopsis thaliana OX=3702 GN=SIS8 PE=1 SV=1	sp|Q9C9U5|SIS8_ARATH	1030	183.726	1	37.3665480427046	1.95894e-45	4558	5382	752	1016	281
g13662.t1	693	Postreplication repair E3 ubiquitin-protein ligase rad18 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rhp18 PE=3 SV=1	sp|O74747|RAD18_SCHPO	387	46.9802	1	36	6.35853e-05	73	294	27	95	75
g13663.t1	2079	Probable protein phosphatase 2C 8 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0656200 PE=2 SV=1	sp|Q5SN75|P2C08_ORYSJ	403	84.3445	1	33.4586466165414	4.75724e-16	1054	1827	141	385	266
g13665.t1	3687	Kelch domain-containing protein 4 OS=Pongo abelii OX=9601 GN=KLHDC4 PE=2 SV=1	sp|Q5R8W1|KLDC4_PONAB	522	244.588	1	33.3333333333333	7.23128e-69	91	1554	15	477	510
g13666.t1	1698	Nucleolin 1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os08g0192900 PE=2 SV=1	sp|Q6Z1C0|NUCL1_ORYSJ	572	123.25	1	42.0212765957447	1.68535e-28	646	1179	309	493	188
g13667.t1	2052	Chaperone protein dnaK OS=Thalassiosira pseudonana OX=35128 GN=dnaK PE=3 SV=1	sp|A0T0X1|DNAK_THAPS	602	301.982	1	41.1910669975186	2.93902e-92	169	1368	4	356	403
g13668.t1	2643	Serine carboxypeptidase 3 OS=Oryza sativa subsp. japonica OX=39947 GN=CBP3 PE=2 SV=1	sp|P37891|CBP3_ORYSJ	500	387.497	1	48.7864077669903	3.05511e-124	133	1356	88	492	412
g13670.t1	276	10 kDa chaperonin OS=Coxiella burnetii (strain RSA 493 / Nine Mile phase I) OX=227377 GN=groS PE=3 SV=1	sp|P19422|CH10_COXBU	96	63.929	1	40.4040404040404	1.02827e-13	7	273	2	95	99
g13671.t1	1914	ATP-dependent DNA helicase Q-like 3 OS=Arabidopsis thaliana OX=3702 GN=RECQL3 PE=1 SV=1	sp|Q9FT72|RQL3_ARATH	713	300.442	1	39.0476190476191	3.89588e-91	43	1266	25	433	420
g13673.t1	861	Chaperone protein DnaJ OS=Marinobacter hydrocarbonoclasticus (strain ATCC 700491 / DSM 11845 / VT8) OX=351348 GN=dnaJ PE=3 SV=1	sp|A1U613|DNAJ_MARHV	374	63.5438	1	52.9411764705882	3.33249e-10	157	309	7	57	51
g13675.t1	228	General transcription and DNA repair factor IIH subunit TFB5 OS=Arabidopsis thaliana OX=3702 GN=TFB5 PE=3 SV=1	sp|Q6NNM0|TFB5_ARATH	71	53.1434	1	31.8840579710145	6.50931e-10	1	207	1	69	69
g13676.t1	1263	Putative protein disulfide-isomerase DDB_G0275025 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0275025 PE=1 SV=1	sp|Q869Z0|Y5025_DICDI	409	142.895	1	35.4978354978355	5.06397e-37	91	777	21	242	231
g13682.t1	1167	Uncharacterized aarF domain-containing protein kinase At5g05200, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g05200 PE=1 SV=1	sp|Q9ASX5|Y5520_ARATH	540	352.058	1	47.3145780051151	3.12539e-116	4	1161	177	534	391
g13683.t1	549	Cytochrome b561 homolog 1 OS=Escherichia coli (strain K12) OX=83333 GN=yodB PE=1 SV=2	sp|P76345|C56H_ECOLI	176	61.2326	1	26.4367816091954	8.0882e-11	1	510	1	173	174
g13685.t1	792	Probable mitochondrial import inner membrane translocase subunit TIM21 OS=Arabidopsis thaliana OX=3702 GN=TIM21 PE=1 SV=1	sp|Q1G3L1|TIM21_ARATH	269	120.939	1	32.5714285714286	9.94445e-32	238	750	85	257	175
g13686.t1	4773	Sn1-specific diacylglycerol lipase alpha OS=Homo sapiens OX=9606 GN=DAGLA PE=1 SV=3	sp|Q9Y4D2|DGLA_HUMAN	1042	85.5001	1	31.3186813186813	3.32884e-15	2050	2565	367	537	182
g13687.t1	1227	Malate dehydrogenase [NADP], chloroplastic OS=Flaveria bidentis OX=4224 PE=1 SV=1	sp|P46489|MDHP_FLABI	453	490.345	1	63.1188118811881	2.14158e-171	16	1221	53	452	404
g13689.t1	1245	Chorismate synthase 1, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CS1 PE=2 SV=1	sp|Q42884|AROC1_SOLLC	440	511.531	1	67.1232876712329	7.48423e-180	88	1173	55	419	365
g13690.t1	1320	Putative trans-acting enoyl reductase MT2525 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT2525 PE=3 SV=2	sp|Q7D745|Y2525_MYCTO	419	192.2	1	33.8028169014084	3.30961e-55	46	1299	8	417	426
g13692.t1	408	Probable mitochondrial chaperone bcs1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC644.07 PE=2 SV=1	sp|Q9P6Q3|BCS1_SCHPO	449	48.1358	1	54.7619047619048	4.47362e-06	286	405	322	363	42
g13693.t1	6702	Histone deacetylase 1 OS=Oryza sativa subsp. japonica OX=39947 GN=HDAC1 PE=1 SV=1	sp|Q7Y0Y8|HDAC1_ORYSJ	518	427.943	1	62.2418879056047	9.13383e-132	2872	3879	72	405	339
g13698.t1	2199	Streptomycin biosynthesis protein StrG OS=Streptomyces griseus OX=1911 GN=strG PE=4 SV=1	sp|P09398|STRG_STRGR	199	55.0694	1	32.3809523809524	3.23873e-07	1738	2049	80	177	105
g13700.t1	3738	EH domain-containing protein 2 OS=Arabidopsis thaliana OX=3702 GN=EHD2 PE=1 SV=1	sp|B3LF48|EHD2_ARATH	546	478.019	1	47.1400394477318	1.80293e-154	136	1653	10	487	507
g13702.t1	1614	Mitotic spindle assembly checkpoint protein MAD2B OS=Danio rerio OX=7955 GN=mad2l2 PE=2 SV=1	sp|Q568H3|MD2L2_DANRE	211	82.0333	1	29.1925465838509	1.35673e-16	79	543	17	168	161
g13706.t1	1542	H/ACA ribonucleoprotein complex subunit 4 OS=Arabidopsis thaliana OX=3702 GN=CBF5 PE=1 SV=1	sp|Q9LD90|CBF5_ARATH	565	617.076	1	75.0629722921914	0	37	1227	12	407	397
g13708.t1	843	U-box domain-containing protein 12 OS=Arabidopsis thaliana OX=3702 GN=PUB12 PE=2 SV=1	sp|Q9ZV31|PUB12_ARATH	654	52.7582	1	32.6797385620915	1.55772e-06	19	474	354	505	153
g13710.t1	1215	Phytoene synthase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PSY1 PE=1 SV=2	sp|P37271|PSY_ARATH	422	409.453	1	62.8571428571429	4.20463e-140	250	1194	110	413	315
g13713.t1	615	Peptide methionine sulfoxide reductase A4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=MSR4 PE=1 SV=2	sp|P54150|MSRA4_ARATH	258	213.386	1	52.1951219512195	1.22126e-68	16	612	63	258	205
g13715.t1	279	Coiled-coil domain-containing protein 146 OS=Homo sapiens OX=9606 GN=CCDC146 PE=1 SV=2	sp|Q8IYE0|CC146_HUMAN	955	74.3294	1	41.5841584158416	6.45768e-16	1	276	859	955	101
g13716.t1	1386	RuvB-like protein 1 OS=Arabidopsis thaliana OX=3702 GN=RIN1 PE=1 SV=1	sp|Q9FMR9|RIN1_ARATH	458	731.48	1	77.2234273318872	0	1	1383	4	458	461
g13717.t1	2757	Coiled-coil domain-containing protein 146 OS=Homo sapiens OX=9606 GN=CCDC146 PE=1 SV=2	sp|Q8IYE0|CC146_HUMAN	955	308.531	1	33.7519623233909	2.71659e-89	898	2754	332	955	637
g13718.t1	831	Ubiquitin carboxyl-terminal hydrolase 12 OS=Arabidopsis thaliana OX=3702 GN=UBP12 PE=1 SV=2	sp|Q9FPT1|UBP12_ARATH	1116	77.411	1	33.1081081081081	1.04052e-14	55	459	45	183	148
g13720.t1	2040	Ribosomal RNA large subunit methyltransferase I OS=Shewanella frigidimarina (strain NCIMB 400) OX=318167 GN=rlmI PE=3 SV=1	sp|Q07VV2|RLMI_SHEFN	397	147.132	1	33.3333333333333	3.01785e-37	841	2025	33	393	396
g13722.t1	1671	4-alpha-glucanotransferase DPE2 OS=Oryza sativa subsp. japonica OX=39947 GN=DPE2 PE=2 SV=1	sp|Q69Q02|DPE2_ORYSJ	946	585.874	1	51.3812154696133	0	1	1629	371	913	543
g13723.t1	1065	Ubiquitin carboxyl-terminal hydrolase 12 OS=Arabidopsis thaliana OX=3702 GN=UBP12 PE=1 SV=2	sp|Q9FPT1|UBP12_ARATH	1116	81.6481	1	35	1.45511e-15	70	474	51	183	140
g13724.t1	2634	Kinesin-II 95 kDa subunit OS=Strongylocentrotus purpuratus OX=7668 GN=KRP95 PE=1 SV=1	sp|P46871|KRP95_STRPU	742	304.679	1	45.6919060052219	5.08678e-90	73	1215	3	348	383
