QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g11282.t1	1464	hypothetical protein CEUSTIGMA_g750.t1 [Chlamydomonas eustigma]	gi|1238997910|dbj|GAX73296.1|	386	512.686	1	68.4754521963824	1.62672e-177	1	1140	1	386	387
g11283.t1	2631	hypothetical protein CEUSTIGMA_g13509.t1 [Chlamydomonas eustigma]	gi|1238985048|dbj|GAX86096.1|	619	219.164	1	46.2450592885375	1.30036e-57	1	741	285	534	253
g11284.t1	816	uncharacterized protein LOC109837721 [Asparagus officinalis]	gi|1150701766|ref|XP_020261654.1|	272	159.073	1	36.3636363636364	1.21807e-43	139	813	39	267	231
g11285.t1	750	hypothetical protein CEUSTIGMA_g8506.t1 [Chlamydomonas eustigma]	gi|1238990234|dbj|GAX81071.1|	380	132.88	1	57.5	5.74673e-33	10	363	71	184	120
g11286.t1	2457	hypothetical protein CEUSTIGMA_g12440.t1, partial [Chlamydomonas eustigma]	gi|1238986223|dbj|GAX85020.1|	348	215.698	1	45.679012345679	2.17862e-59	163	867	79	308	243
g11287.t1	2139	hypothetical protein CEUSTIGMA_g8490.t1 [Chlamydomonas eustigma]	gi|1238990218|dbj|GAX81055.1|	478	740.339	1	79.0067720090293	0	814	2136	36	478	443
g11288.t1	414	hypothetical protein CEUSTIGMA_g8618.t1 [Chlamydomonas eustigma]	gi|1238990082|dbj|GAX81185.1|	1031	129.798	1	65.5913978494624	5.36557e-32	106	381	933	1025	93
g11289.t1	3243	hypothetical protein CHLRE_01g001800v5 [Chlamydomonas reinhardtii]	gi|1335053175|gb|PNW87779.1|	1003	462.225	1	74.7368421052632	6.39661e-142	1	855	1	283	285
g11291.t1	3705	hypothetical protein CEUSTIGMA_g8485.t1 [Chlamydomonas eustigma]	gi|1238990213|dbj|GAX81050.1|	1241	488.419	1	78.8990825688073	6.59986e-148	2341	3291	833	1159	327
g11293.t1	1746	hypothetical protein Ctob_016172, partial [Chrysochromulina sp. CCMP291]	gi|922869615|gb|KOO35698.1|	538	77.411	1	40.2352941176471	4.22442e-11	385	1644	117	530	425
g11297.t1	1218	hypothetical protein VOLCADRAFT_106565 [Volvox carteri f. nagariensis] >gi|300259818|gb|EFJ44042.1| hypothetical protein VOLCADRAFT_106565 [Volvox carteri f. nagariensis]	gi|302846614|ref|XP_002954843.1|	293	80.4925	1	25.1572327044025	3.53273e-13	166	1110	31	292	318
g11298.t1	1179	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	160.229	1	41.7857142857143	3.93278e-41	1	831	108	375	280
g11299.t1	1050	hypothetical protein TSOC_003319 [Tetrabaena socialis]	gi|1331348313|gb|PNH10002.1|	363	414.846	1	61.0942249240122	1.40326e-141	52	1038	39	360	329
g11300.t1	837	leucine-rich repeat protein [Trypanosoma vivax Y486]	gi|343414400|emb|CCD21001.1|	511	91.2781	1	33.0708661417323	6.0823e-17	463	831	227	351	127
g11302.t1	3168	hypothetical protein CEUSTIGMA_g6403.t1 [Chlamydomonas eustigma]	gi|1238992402|dbj|GAX78963.1|	801	66.2402	1	30.9859154929577	3.97981e-07	1807	2226	422	548	142
g11303.t1	804	hypothetical protein CEUSTIGMA_g11720.t1 [Chlamydomonas eustigma]	gi|1238986985|dbj|GAX84298.1|	987	194.126	1	46.2962962962963	1.18636e-52	73	720	26	239	216
g11304.t1	5451	predicted protein [Chlamydomonas reinhardtii]	gi|159480026|ref|XP_001698087.1|	1053	409.838	1	37.4622356495468	1.99439e-117	4	1911	1	599	662
g11305.t1	1059	ice-binding protein isoform 3 [Chlamydomonas raudensis]	gi|443427277|gb|AGC91916.1|	375	327.02	1	55.425219941349	9.57832e-107	121	1056	39	375	341
g11306.t1	1098	photosystem II reaction center W protein [Chlamydomonas reinhardtii] >gi|20139842|sp|Q9SPI9.1|PSBW_CHLRE RecName: Full=Photosystem II reaction center W protein, chloroplastic; AltName: Full=PSII 6.1 kDa protein; Flags: Precursor >gi|5739404|gb|AAD50464.1|AF170026_1 core subunit of photosystem II precursor [Chlamydomonas reinhardtii]	gi|159488012|ref|XP_001702016.1|	115	118.242	1	65.4320987654321	6.5266e-29	850	1092	36	115	81
g11308.t1	357	photosystem II subunit W, chloroplast precursor [Volvox carteri f. nagariensis] >gi|300259785|gb|EFJ44010.1| photosystem II subunit W, chloroplast precursor [Volvox carteri f. nagariensis]	gi|302846973|ref|XP_002955022.1|	115	110.923	1	48.3050847457627	5.02087e-29	4	351	3	115	118
g11309.t1	4488	hypothetical protein CEUSTIGMA_g7272.t1 [Chlamydomonas eustigma]	gi|1238991472|dbj|GAX79832.1|	6824	173.326	1	37.9821958456973	3.1595e-39	1618	2541	5651	5980	337
g11310.t1	3924	hypothetical protein KFL_009340020 [Klebsormidium nitens]	gi|971506054|dbj|GAQ92153.1|	1225	716.842	1	40	0	850	3918	195	1225	1075
g11311.t1	5073	hypothetical protein CEUSTIGMA_g7272.t1 [Chlamydomonas eustigma]	gi|1238991472|dbj|GAX79832.1|	6824	324.324	1	40.6015037593985	2.04235e-85	3475	5061	4504	5015	532
g11312.t1	2319	hypothetical protein CEUSTIGMA_g7272.t1 [Chlamydomonas eustigma]	gi|1238991472|dbj|GAX79832.1|	6824	140.198	1	34.9358974358974	6.16089e-30	223	885	2661	2972	312
g11313.t1	3360	hypothetical protein CEUSTIGMA_g7272.t1 [Chlamydomonas eustigma]	gi|1238991472|dbj|GAX79832.1|	6824	446.432	1	53.3834586466165	1.10029e-128	1786	3300	1915	2438	532
g11314.t1	3852	hypothetical protein CEUSTIGMA_g7272.t1 [Chlamydomonas eustigma]	gi|1238991472|dbj|GAX79832.1|	6824	188.734	1	43.8297872340426	3.8282e-44	643	1347	206	430	235
g11316.t1	1056	hypothetical protein CEUSTIGMA_g10329.t1 [Chlamydomonas eustigma]	gi|1238988363|dbj|GAX82903.1|	593	63.929	1	28.7425149700599	2.0283e-07	154	612	413	575	167
g11317.t1	783	hypothetical protein VOLCADRAFT_65498 [Volvox carteri f. nagariensis] >gi|300259667|gb|EFJ43893.1| hypothetical protein VOLCADRAFT_65498 [Volvox carteri f. nagariensis]	gi|302847208|ref|XP_002955139.1|	403	123.635	1	75	3.7203e-29	127	354	88	163	76
g11318.t1	1692	hypothetical protein CEUSTIGMA_g8053.t1 [Chlamydomonas eustigma]	gi|1238990749|dbj|GAX80618.1|	529	103.605	1	46.7065868263473	1.16243e-19	1186	1677	364	523	167
g11319.t1	3681	hypothetical protein CEUSTIGMA_g8054.t1 [Chlamydomonas eustigma]	gi|1238990750|dbj|GAX80619.1|	948	397.512	1	56.1679790026247	4.74985e-117	1852	2991	572	936	381
g11321.t1	1689	hypothetical protein CEUSTIGMA_g4116.t1 [Chlamydomonas eustigma]	gi|1238994580|dbj|GAX76670.1|	337	262.692	1	79.2452830188679	2.38508e-79	1213	1686	181	335	159
g11322.t1	2748	hypothetical protein CEUSTIGMA_g4115.t1 [Chlamydomonas eustigma]	gi|1238994579|dbj|GAX76669.1|	1010	320.857	1	66.4285714285714	5.34103e-91	7	843	5	282	280
g11323.t1	3468	hypothetical protein CEUSTIGMA_g9923.t1 [Chlamydomonas eustigma]	gi|1238988823|dbj|GAX82496.1|	1068	377.481	1	57.7922077922078	3.17223e-109	2452	3372	740	1047	308
g11324.t1	978	hypothetical protein CEUSTIGMA_g4109.t1 [Chlamydomonas eustigma]	gi|1238994573|dbj|GAX76663.1|	317	278.485	1	55.7620817843866	5.68929e-89	154	954	52	316	269
g11325.t1	1338	hypothetical protein CEUSTIGMA_g4112.t1 [Chlamydomonas eustigma]	gi|1238994576|dbj|GAX76666.1|	442	501.901	1	58.7412587412587	5.07783e-173	1	1281	1	426	429
g11326.t1	2148	hypothetical protein CEUSTIGMA_g1962.t1 [Chlamydomonas eustigma]	gi|1238996669|dbj|GAX74513.1|	585	147.517	1	40.0684931506849	1.47786e-33	1213	2067	119	390	292
g11328.t1	6462	hypothetical protein CHLRE_09g389450v5 [Chlamydomonas reinhardtii]	gi|1335044013|gb|PNW78625.1|	2241	242.662	1	68.2795698924731	3.39889e-60	4489	5046	1571	1742	186
g11329.t1	1455	hypothetical protein GPECTOR_5g438 [Gonium pectorale]	gi|1004146381|gb|KXZ54357.1|	551	155.606	1	34.6031746031746	1.08338e-37	52	843	5	293	315
g11330.t1	2160	hypothetical protein CEUSTIGMA_g4110.t1 [Chlamydomonas eustigma]	gi|1238994574|dbj|GAX76664.1|	729	579.711	1	57.2490706319703	0	433	1842	108	631	538
g11331.t1	420	hypothetical protein TSOC_005859 [Tetrabaena socialis]	gi|1331345916|gb|PNH07700.1|	228	140.969	1	61.5384615384615	3.61532e-39	67	417	110	226	117
g11332.t1	6930	Heterogeneous nuclear ribonucleoprotein M, partial [Bos mutus]	gi|440898924|gb|ELR50321.1|	199	95.9005	1	34.8717948717949	2.78489e-18	3331	3906	1	192	195
g11333.t1	3237	hypothetical protein CEUSTIGMA_g5969.t1 [Chlamydomonas eustigma]	gi|1238992802|dbj|GAX78529.1|	3600	276.174	1	43.4650455927052	2.49171e-72	943	1911	2243	2563	329
g11335.t1	804	hypothetical protein CEUSTIGMA_g9231.t1 [Chlamydomonas eustigma]	gi|1238989562|dbj|GAX81803.1|	2783	60.8474	1	31.7365269461078	1.19606e-06	129	575	813	969	167
g11336.t1	867	hypothetical protein CEUSTIGMA_g7848.t1 [Chlamydomonas eustigma]	gi|1238990860|dbj|GAX80409.1|	5048	147.902	1	43.2835820895522	4.44479e-36	31	834	2359	2596	268
g11337.t1	228	hypothetical protein AW736_08145 [Opitutaceae bacterium TSB47]	gi|1031959302|gb|OAM90437.1|	2153	63.1586	1	45.5882352941176	1.09102e-09	1	204	1914	1980	68
g11340.t1	1431	hypothetical protein CEUSTIGMA_g6283.t1 [Chlamydomonas eustigma]	gi|1238992481|dbj|GAX78845.1|	1227	188.348	1	54.9019607843137	7.63064e-48	1	456	774	925	153
g11342.t1	657	hypothetical protein Ctob_016172, partial [Chrysochromulina sp. CCMP291]	gi|922869615|gb|KOO35698.1|	538	125.561	1	46.1187214611872	9.76467e-30	1	654	317	527	219
g11343.t1	1098	hypothetical protein CEUSTIGMA_g4998.t1 [Chlamydomonas eustigma]	gi|1238993858|dbj|GAX77554.1|	362	535.413	1	75.5555555555556	0	13	1092	1	360	360
g11344.t1	360	hypothetical protein CEUSTIGMA_g4999.t1 [Chlamydomonas eustigma]	gi|1238993859|dbj|GAX77555.1|	132	62.3882	1	40.9638554216867	6.87205e-10	112	357	50	132	83
g11345.t1	855	hypothetical protein GPECTOR_26g531 [Gonium pectorale]	gi|1004140631|gb|KXZ48628.1|	288	224.942	1	71.9424460431655	6.08158e-69	436	852	148	286	139
g11346.t1	1932	hypothetical protein CEUSTIGMA_g10711.t1 [Chlamydomonas eustigma]	gi|1238988006|dbj|GAX83285.1|	705	233.032	1	58.2159624413146	1.88417e-63	1255	1887	482	694	213
g11347.t1	1464	hypothetical protein CEUSTIGMA_g5004.t1 [Chlamydomonas eustigma]	gi|1238993864|dbj|GAX77560.1|	257	186.037	1	41.6666666666667	8.59475e-52	706	1443	3	252	252
g11348.t1	1596	hypothetical protein CEUSTIGMA_g3213.t1 [Chlamydomonas eustigma]	gi|1238995794|dbj|GAX75770.1|	478	526.554	1	60.2272727272727	0	280	1593	75	478	440
g11349.t1	1023	hypothetical protein CHLRE_02g099601v5 [Chlamydomonas reinhardtii]	gi|1335052274|gb|PNW86879.1|	3589	63.1586	1	43.0379746835443	4.74561e-07	31	252	2359	2433	79
g11350.t1	225	conserved Plasmodium protein, unknown function [Plasmodium sp. gorilla clade G1]	gi|1370965494|emb|SOS81567.1|	2974	63.929	1	50	4.48209e-10	15	194	2430	2489	60
g11351.t1	666	hypothetical protein CEUSTIGMA_g2782.t1 [Chlamydomonas eustigma]	gi|1238995807|dbj|GAX75337.1|	237	145.206	1	50.2732240437158	1.97328e-39	85	633	44	226	183
g11352.t1	4230	hypothetical protein CEUSTIGMA_g2781.t1 [Chlamydomonas eustigma]	gi|1238995806|dbj|GAX75336.1|	1918	112.849	1	43.312101910828	4.45668e-21	325	792	1	157	157
g11354.t1	1050	AP2-like ethylene-responsive transcription factor At1g16060 [Olea europaea var. sylvestris]	gi|1279078595|ref|XP_022843373.1|	306	56.9954	1	37.6623376623377	2.11083e-05	448	672	68	142	77
g11355.t1	2862	hypothetical protein CEUSTIGMA_g3211.t1 [Chlamydomonas eustigma]	gi|1238995792|dbj|GAX75768.1|	948	1347.41	1	68.9434364994664	0	58	2859	17	948	937
g11356.t1	2745	hypothetical protein CEUSTIGMA_g13813.t1 [Chlamydomonas eustigma]	gi|1238984675|dbj|GAX86403.1|	309	267.7	1	54.5787545787546	1.45337e-78	1927	2742	38	309	273
g11357.t1	5931	hypothetical protein CEUSTIGMA_g13051.t1 [Chlamydomonas eustigma]	gi|1238985553|dbj|GAX85636.1|	1756	1429.46	1	53.6908077994429	0	769	5019	217	1610	1436
g11358.t1	582	hypothetical protein GPECTOR_12g347 [Gonium pectorale]	gi|1004143402|gb|KXZ51385.1|	392	126.331	1	57.1428571428571	4.6824e-31	25	312	7	104	98
g11359.t1	1581	hypothetical protein CEUSTIGMA_g12161.t1 [Chlamydomonas eustigma]	gi|1238986503|dbj|GAX84739.1|	619	673.7	1	71.4570858283433	0	1	1503	128	598	501
g11362.t1	552	predicted protein [Chlamydomonas reinhardtii] >gi|159488976|ref|XP_001702473.1| predicted protein [Chlamydomonas reinhardtii] >gi|1335042766|gb|PNW77379.1| hypothetical protein CHLRE_10g433950v5 [Chlamydomonas reinhardtii]	gi|159466615|ref|XP_001691500.1|	151	70.4774	1	45.5223880597015	5.59173e-12	70	444	16	149	134
g11363.t1	4026	hypothetical protein CEUSTIGMA_g12154.t1 [Chlamydomonas eustigma]	gi|1238986496|dbj|GAX84732.1|	1247	889.412	1	63.0522088353414	0	1897	4023	505	1247	747
g11365.t1	336	hypothetical protein CEUSTIGMA_g12149.t1 [Chlamydomonas eustigma]	gi|1238986491|dbj|GAX84727.1|	115	93.5893	1	47.6190476190476	2.65232e-22	10	324	10	114	105
g11366.t1	2037	hypothetical protein C2E21_5110 [Chlorella sorokiniana]	gi|1359820403|gb|PRW56060.1|	694	61.2326	1	33.879781420765	6.9742e-06	259	795	84	260	183
g11367.t1	1386	hypothetical protein CEUSTIGMA_g12164.t1 [Chlamydomonas eustigma]	gi|1238986506|dbj|GAX84742.1|	891	487.649	1	53.695652173913	3.88362e-161	76	1371	22	471	460
g11368.t1	1275	Similar to Ankyrin repeat domain-containing protein 50; acc. no. Q9ULJ7 [Pyronema omphalodes CBS 100304]	gi|549051871|emb|CCX30552.1|	1149	130.568	1	36.3636363636364	9.22483e-29	148	1071	546	824	308
g11369.t1	1530	hypothetical protein CEUSTIGMA_g4015.t1 [Chlamydomonas eustigma]	gi|1238994796|dbj|GAX76569.1|	511	568.155	1	61.353711790393	0	145	1518	46	497	458
g11370.t1	717	hypothetical protein CEUSTIGMA_g6265.t1 [Chlamydomonas eustigma]	gi|1238992464|dbj|GAX78828.1|	246	328.561	1	71.9457013574661	3.85736e-111	52	714	22	241	221
g11371.t1	753	hypothetical protein CEUSTIGMA_g6265.t1 [Chlamydomonas eustigma]	gi|1238992464|dbj|GAX78828.1|	246	293.508	1	72.0812182741117	4.71561e-97	160	750	46	241	197
g11372.t1	747	hypothetical protein CEUSTIGMA_g6265.t1 [Chlamydomonas eustigma]	gi|1238992464|dbj|GAX78828.1|	246	298.13	1	65.0862068965517	5.95138e-99	67	744	11	241	232
g11373.t1	366	hypothetical protein CEUSTIGMA_g4997.t1 [Chlamydomonas eustigma]	gi|1238993857|dbj|GAX77553.1|	167	73.1738	1	49.2063492063492	1.33992e-13	1	189	80	142	63
g11374.t1	1590	DnaJ-domain-containing protein [Coccomyxa subellipsoidea C-169] >gi|384250662|gb|EIE24141.1| DnaJ-domain-containing protein [Coccomyxa subellipsoidea C-169]	gi|545367761|ref|XP_005648685.1|	423	158.303	1	32.4009324009324	3.23348e-39	355	1572	10	421	429
g11375.t1	3939	reverse transcriptase, gag, polyprotein [Volvox carteri f. nagariensis]	gi|1916937|gb|AAB51275.1|	1350	631.328	1	37.3333333333333	0	769	3933	261	1350	1125
g11377.t1	816	hypothetical protein CEUSTIGMA_g12594.t1 [Chlamydomonas eustigma]	gi|1238986027|dbj|GAX85176.1|	308	379.022	1	76.8888888888889	1.44124e-129	139	813	91	308	225
g11378.t1	1311	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	178.718	1	47.6923076923077	1.02519e-47	511	1290	27	278	260
g11379.t1	4752	Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana]	gi|1359797965|gb|PRW33714.1|	881	268.47	1	43.1599229287091	4.6691e-71	2509	4050	33	538	519
g11380.t1	3054	AP2-domain-containing protein, partial [Coccomyxa subellipsoidea C-169] >gi|384253411|gb|EIE26886.1| AP2-domain-containing protein, partial [Coccomyxa subellipsoidea C-169]	gi|545374248|ref|XP_005651430.1|	151	100.523	1	68.2539682539683	1.00556e-20	163	351	2	64	63
g11381.t1	4671	hypothetical protein CEUSTIGMA_g12516.t1 [Chlamydomonas eustigma]	gi|1238986141|dbj|GAX85096.1|	1979	260.766	1	52.9616724738676	3.20424e-66	979	1827	193	478	287
g11382.t1	1050	hypothetical protein CEUSTIGMA_g11970.t1 [Chlamydomonas eustigma]	gi|1238986686|dbj|GAX84549.1|	331	176.407	1	38.1818181818182	8.62575e-49	247	981	48	315	275
g11383.t1	474	hypothetical protein CEUSTIGMA_g6334.t1 [Chlamydomonas eustigma]	gi|1238992531|dbj|GAX78895.1|	166	166.777	1	63.2478632478632	1.01638e-49	118	468	45	161	117
g11384.t1	495	hypothetical protein CEUSTIGMA_g12522.t1 [Chlamydomonas eustigma]	gi|1238986107|dbj|GAX85102.1|	164	239.965	1	74.375	1.46273e-78	1	480	1	160	160
g11385.t1	1929	hypothetical protein CEUSTIGMA_g12536.t1 [Chlamydomonas eustigma]	gi|1238986121|dbj|GAX85116.1|	640	803.897	1	63.5792778649921	0	7	1902	5	638	637
g11386.t1	1401	hypothetical protein CEUSTIGMA_g10641.t1 [Chlamydomonas eustigma]	gi|1238988038|dbj|GAX83215.1|	585	614.764	1	71.9827586206897	0	13	1398	122	585	464
g11388.t1	1959	hypothetical protein CEUSTIGMA_g5292.t1 [Chlamydomonas eustigma]	gi|1238993596|dbj|GAX77850.1|	735	76.6406	1	45.7446808510638	1.07798e-10	1201	1473	7	99	94
g11389.t1	1950	ATP-dependent DNA helicase [Raphidocelis subcapitata]	gi|1393706944|dbj|GBF89151.1|	1597	114.005	1	48.4662576687117	3.70946e-22	211	678	346	507	163
g11390.t1	3819	hypothetical protein CEUSTIGMA_g4702.t1 [Chlamydomonas eustigma]	gi|1238994097|dbj|GAX77256.1|	1475	530.02	1	57.3913043478261	6.74256e-161	481	1845	141	599	460
g11391.t1	354	hypothetical protein MNEG_6197 [Monoraphidium neglectum] >gi|761971116|gb|KIZ01767.1| hypothetical protein MNEG_6197 [Monoraphidium neglectum]	gi|926784624|ref|XP_013900786.1|	117	62.3882	1	34.5794392523364	4.77241e-10	67	342	6	110	107
g11394.t1	3465	hypothetical protein CEUSTIGMA_g984.t1 [Chlamydomonas eustigma]	gi|1238997672|dbj|GAX73532.1|	976	281.952	1	30.6597671410091	7.08357e-76	202	2256	11	747	773
g11395.t1	720	hypothetical protein CEUSTIGMA_g6710.t1 [Chlamydomonas eustigma]	gi|1238992155|dbj|GAX79270.1|	226	182.956	1	62.7906976744186	5.49607e-54	142	651	39	207	172
g11396.t1	1776	VcCcm1 [Volvox carteri f. nagariensis] >gi|325048892|dbj|BAJ79316.1| VcCcm1 [Volvox carteri f. nagariensis]	gi|325048890|dbj|BAJ79315.1|	701	137.887	1	65.9090909090909	2.00837e-30	103	366	29	116	88
g11400.t1	1569	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	216.853	1	47.7966101694915	3.45475e-61	148	1032	27	311	295
g11401.t1	1896	hypothetical protein CEUSTIGMA_g7023.t1 [Chlamydomonas eustigma]	gi|1238991652|dbj|GAX79582.1|	1187	176.022	1	37.3333333333333	2.26516e-42	958	1830	882	1179	300
g11402.t1	1209	hypothetical protein CEUSTIGMA_g7040.t1 [Chlamydomonas eustigma]	gi|1238991669|dbj|GAX79599.1|	1164	183.726	1	58.695652173913	3.87433e-47	10	423	59	195	138
g11403.t1	1290	hypothetical protein C2E21_6865 [Chlorella sorokiniana]	gi|1359803584|gb|PRW39276.1|	1543	126.716	1	30.5714285714286	1.81332e-27	4	1038	83	406	350
g11404.t1	2073	hypothetical protein CEUSTIGMA_g7040.t1 [Chlamydomonas eustigma]	gi|1238991669|dbj|GAX79599.1|	1164	87.0409	1	31.7391304347826	8.60628e-14	727	1347	706	918	230
g11405.t1	2436	exostosin-like glycosyltransferase [Chlamydomonas reinhardtii]	gi|159490314|ref|XP_001703124.1|	490	401.364	1	44.0860215053763	5.17898e-128	658	2049	41	471	465
g11406.t1	228	Histone core [Ostreococcus tauri] >gi|693496565|emb|CEG00320.1| Histone core [Ostreococcus tauri]	gi|1275577023|ref|XP_022840316.1|	129	129.798	1	82.4324324324324	4.62743e-37	1	222	54	127	74
g11407.t1	387	histone H2B [Raphidocelis subcapitata] >gi|1393698932|dbj|GBF97068.1| histone H2B [Raphidocelis subcapitata] >gi|1393700541|dbj|GBF95404.1| histone H2B [Raphidocelis subcapitata] >gi|1393700579|dbj|GBF95442.1| histone H2B [Raphidocelis subcapitata] >gi|1393702600|dbj|GBF93330.1| histone H2B [Raphidocelis subcapitata] >gi|1393702624|dbj|GBF93354.1| histone H2B [Raphidocelis subcapitata] >gi|1393707181|dbj|GBF89023.1| histone H2B [Raphidocelis subcapitata]	gi|1393698908|dbj|GBF97044.1|	121	162.925	1	86.3636363636364	2.46536e-49	121	384	34	121	88
g11409.t1	3228	uncharacterized protein LOC111839003 isoform X2 [Paramormyrops kingsleyae]	gi|1338831045|ref|XP_023658295.1|	411	139.428	1	40	1.5955e-31	2728	3222	247	410	165
g11410.t1	6675	hypothetical protein CEUSTIGMA_g7312.t1 [Chlamydomonas eustigma]	gi|1238991512|dbj|GAX79872.1|	3216	165.622	1	31.5789473684211	1.00615e-36	2929	4035	1945	2378	437
g11411.t1	1107	hypothetical protein CEUSTIGMA_g1969.t1 [Chlamydomonas eustigma]	gi|1238996676|dbj|GAX74520.1|	644	88.5817	1	56.043956043956	2.77977e-15	19	258	96	186	91
g11412.t1	3120	hypothetical protein CEUSTIGMA_g1968.t1 [Chlamydomonas eustigma]	gi|1238996675|dbj|GAX74519.1|	1123	1114.37	1	73.3242134062927	0	877	3069	375	1103	731
g11413.t1	2526	hypothetical protein CEUSTIGMA_g1969.t1 [Chlamydomonas eustigma]	gi|1238996676|dbj|GAX74520.1|	644	248.054	1	64.5161290322581	6.52932e-68	1	558	1	186	186
g11414.t1	990	hypothetical protein AURANDRAFT_62371 [Aureococcus anophagefferens] >gi|323454977|gb|EGB10846.1| hypothetical protein AURANDRAFT_62371 [Aureococcus anophagefferens]	gi|676382293|ref|XP_009034425.1|	677	65.4698	1	40.8163265306122	5.57761e-08	121	699	352	545	196
g11415.t1	2646	WD repeat domain-containing protein [Tetrabaena socialis]	gi|1331339750|gb|PNH02093.1|	1036	324.709	1	34.6774193548387	1.79897e-92	73	2520	3	803	868
g11416.t1	2823	hypothetical protein CEUSTIGMA_g604.t1 [Chlamydomonas eustigma]	gi|1238998289|dbj|GAX73151.1|	498	179.874	1	45.1977401129944	1.0812e-44	2272	2802	312	488	177
g11417.t1	4518	Condensin-2 complex subunit G2 [Tetrabaena socialis]	gi|1331341875|gb|PNH03936.1|	1428	468.003	1	41.0285714285714	1.45266e-136	346	2766	108	966	875
g11418.t1	1650	ankyrin repeat domain-containing protein 50 [Coprinopsis cinerea okayama7#130] >gi|298403566|gb|EAU86880.2| ankyrin repeat domain-containing protein 50 [Coprinopsis cinerea okayama7#130]	gi|299738982|ref|XP_001834950.2|	1015	126.331	1	35.6353591160221	1.37049e-26	1	1077	581	914	362
g11419.t1	1386	hypothetical protein CEUSTIGMA_g1952.t1 [Chlamydomonas eustigma]	gi|1238996659|dbj|GAX74503.1|	440	70.8626	1	31.6666666666667	2.30156e-09	1	462	1	172	180
g11421.t1	1266	hypothetical protein CEUSTIGMA_g1953.t1 [Chlamydomonas eustigma]	gi|1238996660|dbj|GAX74504.1|	605	250.751	1	48.3221476510067	2.38453e-73	361	1245	312	600	298
g11422.t1	2079	hypothetical protein CHLRE_14g614450v5 [Chlamydomonas reinhardtii]	gi|1335038371|gb|PNW72988.1|	1098	82.8037	1	31.5315315315315	1.70761e-12	364	1023	11	222	222
g11423.t1	1809	hypothetical protein CEUSTIGMA_g2219.t1 [Chlamydomonas eustigma]	gi|1238996488|dbj|GAX74772.1|	627	577.015	1	61.849710982659	0	184	1725	90	604	519
g11424.t1	609	unnamed protein product [Vitrella brassicaformis CCMP3155]	gi|873234871|emb|CEM01464.1|	175	85.8853	1	36.25	2.11228e-17	136	591	18	172	160
g11425.t1	747	hypothetical protein GUITHDRAFT_161263 [Guillardia theta CCMP2712] >gi|428183844|gb|EKX52701.1| hypothetical protein GUITHDRAFT_161263 [Guillardia theta CCMP2712]	gi|551673851|ref|XP_005839681.1|	533	106.686	1	29.4605809128631	1.17364e-22	4	669	30	258	241
g11426.t1	2016	hypothetical protein CEUSTIGMA_g1958.t1 [Chlamydomonas eustigma]	gi|1238996665|dbj|GAX74509.1|	637	386.726	1	55.4285714285714	4.87573e-122	1021	2001	282	631	350
g11427.t1	1137	hypothetical protein CEUSTIGMA_g1959.t1 [Chlamydomonas eustigma]	gi|1238996666|dbj|GAX74510.1|	434	180.644	1	76.5765765765766	7.28669e-49	808	1134	324	434	111
g11428.t1	2112	hypothetical protein CEUSTIGMA_g3454.t1 [Chlamydomonas eustigma]	gi|1238995217|dbj|GAX76011.1|	853	356.295	1	50.3703703703704	1.37818e-107	73	1278	22	415	405
g11429.t1	6453	hypothetical protein CEUSTIGMA_g1960.t1 [Chlamydomonas eustigma]	gi|1238996667|dbj|GAX74511.1|	1970	82.8037	1	34.1708542713568	1.04786e-11	5938	6450	1774	1970	199
g11430.t1	2394	hypothetical protein GPECTOR_136g630 [Gonium pectorale]	gi|1004134441|gb|KXZ42547.1|	750	709.909	1	49.4805194805195	0	175	2391	27	750	770
g11431.t1	3918	hypothetical protein CEUSTIGMA_g3612.t1 [Chlamydomonas eustigma]	gi|1238995025|dbj|GAX76168.1|	424	439.884	1	56.4171122994652	7.2637e-139	34	1152	23	394	374
g11434.t1	1521	hypothetical protein CEUSTIGMA_g1602.t1 [Chlamydomonas eustigma]	gi|1238997136|dbj|GAX74153.1|	536	440.654	1	58.8865096359743	1.15756e-146	130	1518	70	536	467
g11435.t1	4746	hypothetical protein VOLCADRAFT_67392 [Volvox carteri f. nagariensis] >gi|300257960|gb|EFJ42202.1| hypothetical protein VOLCADRAFT_67392, partial [Volvox carteri f. nagariensis]	gi|302850436|ref|XP_002956745.1|	349	374.015	1	72.3404255319149	8.22638e-114	10	855	59	340	282
g11436.t1	495	Vesicle transport protein SFT2B [Tetrabaena socialis]	gi|1331349290|gb|PNH10950.1|	158	157.532	1	51.7985611510791	3.91649e-46	64	480	13	151	139
g11437.t1	1548	hypothetical protein CEUSTIGMA_g1283.t1, partial [Chlamydomonas eustigma]	gi|1238997399|dbj|GAX73833.1|	1859	65.855	1	60.4651162790698	1.93769e-07	1	129	648	690	43
